question_id,img_id,question,answer,false option
00005957,left/triangle_red_088.png,What direction does the circle move in the frame?,left,up|down|right
00005958,left/triangle_red_091.png,What direction does the circle move in the frame?,left,up|down|right
00005959,left/triangle_red_093.png,What direction does the circle move in the frame?,left,up|down|right
00005960,left/triangle_red_099.png,What direction does the circle move in the frame?,left,up|down|right
00005961,left/triangle_red_100.png,What direction does the circle move in the frame?,left,up|down|right
00005962,left/triangle_red_105.png,What direction does the circle move in the frame?,left,up|down|right
00005963,left/triangle_red_106.png,What direction does the circle move in the frame?,left,up|down|right
00005964,left/triangle_red_111.png,What direction does the circle move in the frame?,left,up|down|right
00005965,left/triangle_red_115.png,What direction does the circle move in the frame?,left,up|down|right
00005966,left/triangle_red_125.png,What direction does the circle move in the frame?,left,up|down|right
00005967,left/triangle_red_129.png,What direction does the circle move in the frame?,left,up|down|right
00005968,left/triangle_red_132.png,What direction does the circle move in the frame?,left,up|down|right
00005969,left/triangle_red_146.png,What direction does the circle move in the frame?,left,up|down|right
00005970,left/triangle_red_148.png,What direction does the circle move in the frame?,left,up|down|right
00005971,left/triangle_yellow_008.png,What direction does the circle move in the frame?,left,up|down|right
00005972,left/triangle_yellow_009.png,What direction does the circle move in the frame?,left,up|down|right
00005973,left/triangle_yellow_011.png,What direction does the circle move in the frame?,left,up|down|right
00005974,left/triangle_yellow_014.png,What direction does the circle move in the frame?,left,up|down|right
00005975,left/triangle_yellow_022.png,What direction does the circle move in the frame?,left,up|down|right
00005976,left/triangle_yellow_028.png,What direction does the circle move in the frame?,left,up|down|right
00005977,left/triangle_yellow_029.png,What direction does the circle move in the frame?,left,up|down|right
00005978,left/triangle_yellow_030.png,What direction does the circle move in the frame?,left,up|down|right
00005979,left/triangle_yellow_043.png,What direction does the circle move in the frame?,left,up|down|right
00005980,left/triangle_yellow_044.png,What direction does the circle move in the frame?,left,up|down|right
00005981,left/triangle_yellow_055.png,What direction does the circle move in the frame?,left,up|down|right
00005982,left/triangle_yellow_057.png,What direction does the circle move in the frame?,left,up|down|right
00005983,left/triangle_yellow_058.png,What direction does the circle move in the frame?,left,up|down|right
00005984,left/triangle_yellow_069.png,What direction does the circle move in the frame?,left,up|down|right
00005985,left/triangle_yellow_070.png,What direction does the circle move in the frame?,left,up|down|right
00005986,left/triangle_yellow_071.png,What direction does the circle move in the frame?,left,up|down|right
00005987,left/triangle_yellow_074.png,What direction does the circle move in the frame?,left,up|down|right
00005988,left/triangle_yellow_075.png,What direction does the circle move in the frame?,left,up|down|right
00005989,left/triangle_yellow_093.png,What direction does the circle move in the frame?,left,up|down|right
00005990,left/triangle_yellow_094.png,What direction does the circle move in the frame?,left,up|down|right
00005991,left/triangle_yellow_098.png,What direction does the circle move in the frame?,left,up|down|right
00005992,left/triangle_yellow_107.png,What direction does the circle move in the frame?,left,up|down|right
00005993,left/triangle_yellow_114.png,What direction does the circle move in the frame?,left,up|down|right
00005994,left/triangle_yellow_118.png,What direction does the circle move in the frame?,left,up|down|right
00005995,left/triangle_yellow_126.png,What direction does the circle move in the frame?,left,up|down|right
00005996,left/triangle_yellow_127.png,What direction does the circle move in the frame?,left,up|down|right
00005997,left/triangle_yellow_131.png,What direction does the circle move in the frame?,left,up|down|right
00005998,left/triangle_yellow_138.png,What direction does the circle move in the frame?,left,up|down|right
00005999,left/triangle_yellow_143.png,What direction does the circle move in the frame?,left,up|down|right
00006000,left/triangle_yellow_145.png,What direction does the circle move in the frame?,left,up|down|right
00006001,right/circle_blue_006.png,What direction does the circle move in the frame?,right,up|down|left
00006002,right/circle_blue_011.png,What direction does the circle move in the frame?,right,up|down|left
00006003,right/circle_blue_024.png,What direction does the circle move in the frame?,right,up|down|left
00006004,right/circle_blue_025.png,What direction does the circle move in the frame?,right,up|down|left
00006005,right/circle_blue_030.png,What direction does the circle move in the frame?,right,up|down|left
00006006,right/circle_blue_031.png,What direction does the circle move in the frame?,right,up|down|left
00006007,right/circle_blue_035.png,What direction does the circle move in the frame?,right,up|down|left
00006008,right/circle_blue_038.png,What direction does the circle move in the frame?,right,up|down|left
00006009,right/circle_blue_041.png,What direction does the circle move in the frame?,right,up|down|left
00006010,right/circle_blue_044.png,What direction does the circle move in the frame?,right,up|down|left
00006011,right/circle_blue_057.png,What direction does the circle move in the frame?,right,up|down|left
00006012,right/circle_blue_058.png,What direction does the circle move in the frame?,right,up|down|left
00006013,right/circle_blue_064.png,What direction does the circle move in the frame?,right,up|down|left
00006014,right/circle_blue_072.png,What direction does the circle move in the frame?,right,up|down|left
00006015,right/circle_blue_074.png,What direction does the circle move in the frame?,right,up|down|left
00006016,right/circle_blue_075.png,What direction does the circle move in the frame?,right,up|down|left
00006017,right/circle_blue_093.png,What direction does the circle move in the frame?,right,up|down|left
00006018,right/circle_blue_098.png,What direction does the circle move in the frame?,right,up|down|left
00006019,right/circle_blue_105.png,What direction does the circle move in the frame?,right,up|down|left
00006020,right/circle_blue_107.png,What direction does the circle move in the frame?,right,up|down|left
00006021,right/circle_blue_114.png,What direction does the circle move in the frame?,right,up|down|left
00006022,right/circle_blue_115.png,What direction does the circle move in the frame?,right,up|down|left
00006023,right/circle_blue_120.png,What direction does the circle move in the frame?,right,up|down|left
00006024,right/circle_blue_121.png,What direction does the circle move in the frame?,right,up|down|left
00006025,right/circle_blue_122.png,What direction does the circle move in the frame?,right,up|down|left
00006026,right/circle_blue_123.png,What direction does the circle move in the frame?,right,up|down|left
00006027,right/circle_blue_134.png,What direction does the circle move in the frame?,right,up|down|left
00006028,right/circle_blue_137.png,What direction does the circle move in the frame?,right,up|down|left
00006029,right/circle_blue_142.png,What direction does the circle move in the frame?,right,up|down|left
00006030,right/circle_blue_144.png,What direction does the circle move in the frame?,right,up|down|left
00006031,right/circle_brown_001.png,What direction does the circle move in the frame?,right,up|down|left
00006032,right/circle_brown_007.png,What direction does the circle move in the frame?,right,up|down|left
00006033,right/circle_brown_012.png,What direction does the circle move in the frame?,right,up|down|left
00006034,right/circle_brown_013.png,What direction does the circle move in the frame?,right,up|down|left
00006035,right/circle_brown_023.png,What direction does the circle move in the frame?,right,up|down|left
00006036,right/circle_brown_038.png,What direction does the circle move in the frame?,right,up|down|left
00006037,right/circle_brown_042.png,What direction does the circle move in the frame?,right,up|down|left
00006038,right/circle_brown_045.png,What direction does the circle move in the frame?,right,up|down|left
00006039,right/circle_brown_048.png,What direction does the circle move in the frame?,right,up|down|left
00006040,right/circle_brown_049.png,What direction does the circle move in the frame?,right,up|down|left
00006041,right/circle_brown_052.png,What direction does the circle move in the frame?,right,up|down|left
00006042,right/circle_brown_053.png,What direction does the circle move in the frame?,right,up|down|left
00006043,right/circle_brown_060.png,What direction does the circle move in the frame?,right,up|down|left
00006044,right/circle_brown_061.png,What direction does the circle move in the frame?,right,up|down|left
00006045,right/circle_brown_070.png,What direction does the circle move in the frame?,right,up|down|left
00006046,right/circle_brown_074.png,What direction does the circle move in the frame?,right,up|down|left
00006047,right/circle_brown_075.png,What direction does the circle move in the frame?,right,up|down|left
00006048,right/circle_brown_083.png,What direction does the circle move in the frame?,right,up|down|left
00006049,right/circle_brown_089.png,What direction does the circle move in the frame?,right,up|down|left
00006050,right/circle_brown_094.png,What direction does the circle move in the frame?,right,up|down|left
00006051,right/circle_brown_095.png,What direction does the circle move in the frame?,right,up|down|left
00006052,right/circle_brown_096.png,What direction does the circle move in the frame?,right,up|down|left
00006053,right/circle_brown_112.png,What direction does the circle move in the frame?,right,up|down|left
00006054,right/circle_brown_115.png,What direction does the circle move in the frame?,right,up|down|left
00006055,right/circle_brown_117.png,What direction does the circle move in the frame?,right,up|down|left
00006056,right/circle_brown_121.png,What direction does the circle move in the frame?,right,up|down|left
00006057,right/circle_brown_126.png,What direction does the circle move in the frame?,right,up|down|left
00006058,right/circle_brown_132.png,What direction does the circle move in the frame?,right,up|down|left
00006059,right/circle_brown_137.png,What direction does the circle move in the frame?,right,up|down|left
00006060,right/circle_brown_141.png,What direction does the circle move in the frame?,right,up|down|left
00006061,right/circle_cyan_008.png,What direction does the circle move in the frame?,right,up|down|left
00006062,right/circle_cyan_011.png,What direction does the circle move in the frame?,right,up|down|left
00006063,right/circle_cyan_026.png,What direction does the circle move in the frame?,right,up|down|left
00006064,right/circle_cyan_027.png,What direction does the circle move in the frame?,right,up|down|left
00006065,right/circle_cyan_028.png,What direction does the circle move in the frame?,right,up|down|left
00006066,right/circle_cyan_029.png,What direction does the circle move in the frame?,right,up|down|left
00006067,right/circle_cyan_031.png,What direction does the circle move in the frame?,right,up|down|left
00006068,right/circle_cyan_041.png,What direction does the circle move in the frame?,right,up|down|left
00006069,right/circle_cyan_048.png,What direction does the circle move in the frame?,right,up|down|left
00006070,right/circle_cyan_051.png,What direction does the circle move in the frame?,right,up|down|left
00006071,right/circle_cyan_052.png,What direction does the circle move in the frame?,right,up|down|left
00006072,right/circle_cyan_053.png,What direction does the circle move in the frame?,right,up|down|left
00006073,right/circle_cyan_066.png,What direction does the circle move in the frame?,right,up|down|left
00006074,right/circle_cyan_067.png,What direction does the circle move in the frame?,right,up|down|left
00006075,right/circle_cyan_073.png,What direction does the circle move in the frame?,right,up|down|left
00006076,right/circle_cyan_074.png,What direction does the circle move in the frame?,right,up|down|left
00006077,right/circle_cyan_084.png,What direction does the circle move in the frame?,right,up|down|left
00006078,right/circle_cyan_086.png,What direction does the circle move in the frame?,right,up|down|left
00006079,right/circle_cyan_096.png,What direction does the circle move in the frame?,right,up|down|left
00006080,right/circle_cyan_098.png,What direction does the circle move in the frame?,right,up|down|left
00006081,right/circle_cyan_100.png,What direction does the circle move in the frame?,right,up|down|left
00006082,right/circle_cyan_101.png,What direction does the circle move in the frame?,right,up|down|left
00006083,right/circle_cyan_104.png,What direction does the circle move in the frame?,right,up|down|left
00006084,right/circle_cyan_112.png,What direction does the circle move in the frame?,right,up|down|left
00006085,right/circle_cyan_115.png,What direction does the circle move in the frame?,right,up|down|left
00006086,right/circle_cyan_116.png,What direction does the circle move in the frame?,right,up|down|left
00006087,right/circle_cyan_120.png,What direction does the circle move in the frame?,right,up|down|left
00006088,right/circle_cyan_131.png,What direction does the circle move in the frame?,right,up|down|left
00006089,right/circle_cyan_132.png,What direction does the circle move in the frame?,right,up|down|left
00006090,right/circle_cyan_149.png,What direction does the circle move in the frame?,right,up|down|left
00006091,right/circle_green_006.png,What direction does the circle move in the frame?,right,up|down|left
00006092,right/circle_green_019.png,What direction does the circle move in the frame?,right,up|down|left
00006093,right/circle_green_037.png,What direction does the circle move in the frame?,right,up|down|left
00006094,right/circle_green_039.png,What direction does the circle move in the frame?,right,up|down|left
00006095,right/circle_green_040.png,What direction does the circle move in the frame?,right,up|down|left
00006096,right/circle_green_042.png,What direction does the circle move in the frame?,right,up|down|left
00006097,right/circle_green_045.png,What direction does the circle move in the frame?,right,up|down|left
00006098,right/circle_green_053.png,What direction does the circle move in the frame?,right,up|down|left
00006099,right/circle_green_056.png,What direction does the circle move in the frame?,right,up|down|left
00006100,right/circle_green_058.png,What direction does the circle move in the frame?,right,up|down|left
00006101,right/circle_green_059.png,What direction does the circle move in the frame?,right,up|down|left
00006102,right/circle_green_061.png,What direction does the circle move in the frame?,right,up|down|left
00006103,right/circle_green_065.png,What direction does the circle move in the frame?,right,up|down|left
00006104,right/circle_green_066.png,What direction does the circle move in the frame?,right,up|down|left
00006105,right/circle_green_073.png,What direction does the circle move in the frame?,right,up|down|left
00006106,right/circle_green_074.png,What direction does the circle move in the frame?,right,up|down|left
00006107,right/circle_green_089.png,What direction does the circle move in the frame?,right,up|down|left
00006108,right/circle_green_093.png,What direction does the circle move in the frame?,right,up|down|left
00006109,right/circle_green_095.png,What direction does the circle move in the frame?,right,up|down|left
00006110,right/circle_green_099.png,What direction does the circle move in the frame?,right,up|down|left
00006111,right/circle_green_100.png,What direction does the circle move in the frame?,right,up|down|left
00006112,right/circle_green_104.png,What direction does the circle move in the frame?,right,up|down|left
00006113,right/circle_green_116.png,What direction does the circle move in the frame?,right,up|down|left
00006114,right/circle_green_117.png,What direction does the circle move in the frame?,right,up|down|left
00006115,right/circle_green_123.png,What direction does the circle move in the frame?,right,up|down|left
00006116,right/circle_green_126.png,What direction does the circle move in the frame?,right,up|down|left
00006117,right/circle_green_128.png,What direction does the circle move in the frame?,right,up|down|left
00006118,right/circle_green_141.png,What direction does the circle move in the frame?,right,up|down|left
00006119,right/circle_green_147.png,What direction does the circle move in the frame?,right,up|down|left
00006120,right/circle_green_150.png,What direction does the circle move in the frame?,right,up|down|left
00006121,right/circle_navy_001.png,What direction does the circle move in the frame?,right,up|down|left
00006122,right/circle_navy_013.png,What direction does the circle move in the frame?,right,up|down|left
00006123,right/circle_navy_015.png,What direction does the circle move in the frame?,right,up|down|left
00006124,right/circle_navy_021.png,What direction does the circle move in the frame?,right,up|down|left
00006125,right/circle_navy_024.png,What direction does the circle move in the frame?,right,up|down|left
00006126,right/circle_navy_028.png,What direction does the circle move in the frame?,right,up|down|left
00006127,right/circle_navy_032.png,What direction does the circle move in the frame?,right,up|down|left
00006128,right/circle_navy_036.png,What direction does the circle move in the frame?,right,up|down|left
00006129,right/circle_navy_037.png,What direction does the circle move in the frame?,right,up|down|left
00006130,right/circle_navy_048.png,What direction does the circle move in the frame?,right,up|down|left
00006131,right/circle_navy_050.png,What direction does the circle move in the frame?,right,up|down|left
00006132,right/circle_navy_051.png,What direction does the circle move in the frame?,right,up|down|left
00006133,right/circle_navy_052.png,What direction does the circle move in the frame?,right,up|down|left
00006134,right/circle_navy_054.png,What direction does the circle move in the frame?,right,up|down|left
00006135,right/circle_navy_060.png,What direction does the circle move in the frame?,right,up|down|left
00006136,right/circle_navy_061.png,What direction does the circle move in the frame?,right,up|down|left
00006137,right/circle_navy_076.png,What direction does the circle move in the frame?,right,up|down|left
00006138,right/circle_navy_083.png,What direction does the circle move in the frame?,right,up|down|left
00006139,right/circle_navy_085.png,What direction does the circle move in the frame?,right,up|down|left
00006140,right/circle_navy_087.png,What direction does the circle move in the frame?,right,up|down|left
00006141,right/circle_navy_094.png,What direction does the circle move in the frame?,right,up|down|left
00006142,right/circle_navy_100.png,What direction does the circle move in the frame?,right,up|down|left
00006143,right/circle_navy_111.png,What direction does the circle move in the frame?,right,up|down|left
00006144,right/circle_navy_122.png,What direction does the circle move in the frame?,right,up|down|left
00006145,right/circle_navy_127.png,What direction does the circle move in the frame?,right,up|down|left
00006146,right/circle_navy_131.png,What direction does the circle move in the frame?,right,up|down|left
00006147,right/circle_navy_139.png,What direction does the circle move in the frame?,right,up|down|left
00006148,right/circle_navy_142.png,What direction does the circle move in the frame?,right,up|down|left
00006149,right/circle_navy_143.png,What direction does the circle move in the frame?,right,up|down|left
00006150,right/circle_navy_144.png,What direction does the circle move in the frame?,right,up|down|left
00006151,right/circle_orange_010.png,What direction does the circle move in the frame?,right,up|down|left
00006152,right/circle_orange_017.png,What direction does the circle move in the frame?,right,up|down|left
00006153,right/circle_orange_019.png,What direction does the circle move in the frame?,right,up|down|left
00006154,right/circle_orange_025.png,What direction does the circle move in the frame?,right,up|down|left
00006155,right/circle_orange_026.png,What direction does the circle move in the frame?,right,up|down|left
00006156,right/circle_orange_028.png,What direction does the circle move in the frame?,right,up|down|left
00006157,right/circle_orange_030.png,What direction does the circle move in the frame?,right,up|down|left
00006158,right/circle_orange_031.png,What direction does the circle move in the frame?,right,up|down|left
00006159,right/circle_orange_040.png,What direction does the circle move in the frame?,right,up|down|left
00006160,right/circle_orange_043.png,What direction does the circle move in the frame?,right,up|down|left
00006161,right/circle_orange_047.png,What direction does the circle move in the frame?,right,up|down|left
00006162,right/circle_orange_050.png,What direction does the circle move in the frame?,right,up|down|left
00006163,right/circle_orange_063.png,What direction does the circle move in the frame?,right,up|down|left
00006164,right/circle_orange_064.png,What direction does the circle move in the frame?,right,up|down|left
00006165,right/circle_orange_075.png,What direction does the circle move in the frame?,right,up|down|left
00006166,right/circle_orange_080.png,What direction does the circle move in the frame?,right,up|down|left
00006167,right/circle_orange_087.png,What direction does the circle move in the frame?,right,up|down|left
00006168,right/circle_orange_090.png,What direction does the circle move in the frame?,right,up|down|left
00006169,right/circle_orange_094.png,What direction does the circle move in the frame?,right,up|down|left
00006170,right/circle_orange_100.png,What direction does the circle move in the frame?,right,up|down|left
00006171,right/circle_orange_102.png,What direction does the circle move in the frame?,right,up|down|left
00006172,right/circle_orange_105.png,What direction does the circle move in the frame?,right,up|down|left
00006173,right/circle_orange_115.png,What direction does the circle move in the frame?,right,up|down|left
00006174,right/circle_orange_117.png,What direction does the circle move in the frame?,right,up|down|left
00006175,right/circle_orange_123.png,What direction does the circle move in the frame?,right,up|down|left
00006176,right/circle_orange_128.png,What direction does the circle move in the frame?,right,up|down|left
00006177,right/circle_orange_133.png,What direction does the circle move in the frame?,right,up|down|left
00006178,right/circle_orange_136.png,What direction does the circle move in the frame?,right,up|down|left
00006179,right/circle_orange_138.png,What direction does the circle move in the frame?,right,up|down|left
00006180,right/circle_orange_148.png,What direction does the circle move in the frame?,right,up|down|left
00006181,right/circle_pink_005.png,What direction does the circle move in the frame?,right,up|down|left
00006182,right/circle_pink_014.png,What direction does the circle move in the frame?,right,up|down|left
00006183,right/circle_pink_019.png,What direction does the circle move in the frame?,right,up|down|left
00006184,right/circle_pink_021.png,What direction does the circle move in the frame?,right,up|down|left
00006185,right/circle_pink_028.png,What direction does the circle move in the frame?,right,up|down|left
00006186,right/circle_pink_032.png,What direction does the circle move in the frame?,right,up|down|left
00006187,right/circle_pink_033.png,What direction does the circle move in the frame?,right,up|down|left
00006188,right/circle_pink_038.png,What direction does the circle move in the frame?,right,up|down|left
00006189,right/circle_pink_041.png,What direction does the circle move in the frame?,right,up|down|left
00006190,right/circle_pink_042.png,What direction does the circle move in the frame?,right,up|down|left
00006191,right/circle_pink_048.png,What direction does the circle move in the frame?,right,up|down|left
00006192,right/circle_pink_051.png,What direction does the circle move in the frame?,right,up|down|left
00006193,right/circle_pink_062.png,What direction does the circle move in the frame?,right,up|down|left
00006194,right/circle_pink_071.png,What direction does the circle move in the frame?,right,up|down|left
00006195,right/circle_pink_073.png,What direction does the circle move in the frame?,right,up|down|left
00006196,right/circle_pink_081.png,What direction does the circle move in the frame?,right,up|down|left
00006197,right/circle_pink_083.png,What direction does the circle move in the frame?,right,up|down|left
00006198,right/circle_pink_095.png,What direction does the circle move in the frame?,right,up|down|left
00006199,right/circle_pink_098.png,What direction does the circle move in the frame?,right,up|down|left
00006200,right/circle_pink_112.png,What direction does the circle move in the frame?,right,up|down|left
00006201,right/circle_pink_114.png,What direction does the circle move in the frame?,right,up|down|left
00006202,right/circle_pink_115.png,What direction does the circle move in the frame?,right,up|down|left
00006203,right/circle_pink_117.png,What direction does the circle move in the frame?,right,up|down|left
00006204,right/circle_pink_120.png,What direction does the circle move in the frame?,right,up|down|left
00006205,right/circle_pink_133.png,What direction does the circle move in the frame?,right,up|down|left
00006206,right/circle_pink_137.png,What direction does the circle move in the frame?,right,up|down|left
00006207,right/circle_pink_138.png,What direction does the circle move in the frame?,right,up|down|left
00006208,right/circle_pink_139.png,What direction does the circle move in the frame?,right,up|down|left
00006209,right/circle_pink_143.png,What direction does the circle move in the frame?,right,up|down|left
00006210,right/circle_pink_144.png,What direction does the circle move in the frame?,right,up|down|left
00006211,right/circle_purple_002.png,What direction does the circle move in the frame?,right,up|down|left
00006212,right/circle_purple_016.png,What direction does the circle move in the frame?,right,up|down|left
00006213,right/circle_purple_018.png,What direction does the circle move in the frame?,right,up|down|left
00006214,right/circle_purple_028.png,What direction does the circle move in the frame?,right,up|down|left
00006215,right/circle_purple_037.png,What direction does the circle move in the frame?,right,up|down|left
00006216,right/circle_purple_040.png,What direction does the circle move in the frame?,right,up|down|left
00006217,right/circle_purple_041.png,What direction does the circle move in the frame?,right,up|down|left
00006218,right/circle_purple_049.png,What direction does the circle move in the frame?,right,up|down|left
00006219,right/circle_purple_054.png,What direction does the circle move in the frame?,right,up|down|left
00006220,right/circle_purple_059.png,What direction does the circle move in the frame?,right,up|down|left
00006221,right/circle_purple_061.png,What direction does the circle move in the frame?,right,up|down|left
00006222,right/circle_purple_063.png,What direction does the circle move in the frame?,right,up|down|left
00006223,right/circle_purple_072.png,What direction does the circle move in the frame?,right,up|down|left
00006224,right/circle_purple_075.png,What direction does the circle move in the frame?,right,up|down|left
00006225,right/circle_purple_078.png,What direction does the circle move in the frame?,right,up|down|left
00006226,right/circle_purple_081.png,What direction does the circle move in the frame?,right,up|down|left
00006227,right/circle_purple_083.png,What direction does the circle move in the frame?,right,up|down|left
00006228,right/circle_purple_091.png,What direction does the circle move in the frame?,right,up|down|left
00006229,right/circle_purple_101.png,What direction does the circle move in the frame?,right,up|down|left
00006230,right/circle_purple_103.png,What direction does the circle move in the frame?,right,up|down|left
00006231,right/circle_purple_111.png,What direction does the circle move in the frame?,right,up|down|left
00006232,right/circle_purple_112.png,What direction does the circle move in the frame?,right,up|down|left
00006233,right/circle_purple_123.png,What direction does the circle move in the frame?,right,up|down|left
00006234,right/circle_purple_125.png,What direction does the circle move in the frame?,right,up|down|left
00006235,right/circle_purple_127.png,What direction does the circle move in the frame?,right,up|down|left
00006236,right/circle_purple_128.png,What direction does the circle move in the frame?,right,up|down|left
00006237,right/circle_purple_135.png,What direction does the circle move in the frame?,right,up|down|left
00006238,right/circle_purple_141.png,What direction does the circle move in the frame?,right,up|down|left
00006239,right/circle_purple_143.png,What direction does the circle move in the frame?,right,up|down|left
00006240,right/circle_purple_149.png,What direction does the circle move in the frame?,right,up|down|left
00006241,right/circle_red_004.png,What direction does the circle move in the frame?,right,up|down|left
00006242,right/circle_red_006.png,What direction does the circle move in the frame?,right,up|down|left
00006243,right/circle_red_014.png,What direction does the circle move in the frame?,right,up|down|left
00006244,right/circle_red_015.png,What direction does the circle move in the frame?,right,up|down|left
00006245,right/circle_red_017.png,What direction does the circle move in the frame?,right,up|down|left
00006246,right/circle_red_038.png,What direction does the circle move in the frame?,right,up|down|left
00006247,right/circle_red_044.png,What direction does the circle move in the frame?,right,up|down|left
00006248,right/circle_red_058.png,What direction does the circle move in the frame?,right,up|down|left
00006249,right/circle_red_063.png,What direction does the circle move in the frame?,right,up|down|left
00006250,right/circle_red_065.png,What direction does the circle move in the frame?,right,up|down|left
00006251,right/circle_red_069.png,What direction does the circle move in the frame?,right,up|down|left
00006252,right/circle_red_071.png,What direction does the circle move in the frame?,right,up|down|left
00006253,right/circle_red_077.png,What direction does the circle move in the frame?,right,up|down|left
00006254,right/circle_red_089.png,What direction does the circle move in the frame?,right,up|down|left
00006255,right/circle_red_090.png,What direction does the circle move in the frame?,right,up|down|left
00006256,right/circle_red_091.png,What direction does the circle move in the frame?,right,up|down|left
00006257,right/circle_red_092.png,What direction does the circle move in the frame?,right,up|down|left
00006258,right/circle_red_094.png,What direction does the circle move in the frame?,right,up|down|left
00006259,right/circle_red_112.png,What direction does the circle move in the frame?,right,up|down|left
00006260,right/circle_red_113.png,What direction does the circle move in the frame?,right,up|down|left
00006261,right/circle_red_115.png,What direction does the circle move in the frame?,right,up|down|left
00006262,right/circle_red_118.png,What direction does the circle move in the frame?,right,up|down|left
00006263,right/circle_red_120.png,What direction does the circle move in the frame?,right,up|down|left
00006264,right/circle_red_122.png,What direction does the circle move in the frame?,right,up|down|left
00006265,right/circle_red_123.png,What direction does the circle move in the frame?,right,up|down|left
00006266,right/circle_red_128.png,What direction does the circle move in the frame?,right,up|down|left
00006267,right/circle_red_132.png,What direction does the circle move in the frame?,right,up|down|left
00006268,right/circle_red_137.png,What direction does the circle move in the frame?,right,up|down|left
00006269,right/circle_red_140.png,What direction does the circle move in the frame?,right,up|down|left
00006270,right/circle_red_142.png,What direction does the circle move in the frame?,right,up|down|left
00006271,right/circle_yellow_003.png,What direction does the circle move in the frame?,right,up|down|left
00006272,right/circle_yellow_009.png,What direction does the circle move in the frame?,right,up|down|left
00006273,right/circle_yellow_011.png,What direction does the circle move in the frame?,right,up|down|left
00006274,right/circle_yellow_015.png,What direction does the circle move in the frame?,right,up|down|left
00006275,right/circle_yellow_019.png,What direction does the circle move in the frame?,right,up|down|left
00006276,right/circle_yellow_021.png,What direction does the circle move in the frame?,right,up|down|left
00006277,right/circle_yellow_024.png,What direction does the circle move in the frame?,right,up|down|left
00006278,right/circle_yellow_030.png,What direction does the circle move in the frame?,right,up|down|left
00006279,right/circle_yellow_033.png,What direction does the circle move in the frame?,right,up|down|left
00006280,right/circle_yellow_049.png,What direction does the circle move in the frame?,right,up|down|left
00006281,right/circle_yellow_053.png,What direction does the circle move in the frame?,right,up|down|left
00006282,right/circle_yellow_058.png,What direction does the circle move in the frame?,right,up|down|left
00006283,right/circle_yellow_063.png,What direction does the circle move in the frame?,right,up|down|left
00006284,right/circle_yellow_065.png,What direction does the circle move in the frame?,right,up|down|left
00006285,right/circle_yellow_067.png,What direction does the circle move in the frame?,right,up|down|left
00006286,right/circle_yellow_070.png,What direction does the circle move in the frame?,right,up|down|left
00006287,right/circle_yellow_072.png,What direction does the circle move in the frame?,right,up|down|left
00006288,right/circle_yellow_080.png,What direction does the circle move in the frame?,right,up|down|left
00006289,right/circle_yellow_097.png,What direction does the circle move in the frame?,right,up|down|left
00006290,right/circle_yellow_102.png,What direction does the circle move in the frame?,right,up|down|left
00006291,right/circle_yellow_105.png,What direction does the circle move in the frame?,right,up|down|left
00006292,right/circle_yellow_106.png,What direction does the circle move in the frame?,right,up|down|left
00006293,right/circle_yellow_107.png,What direction does the circle move in the frame?,right,up|down|left
00006294,right/circle_yellow_109.png,What direction does the circle move in the frame?,right,up|down|left
00006295,right/circle_yellow_115.png,What direction does the circle move in the frame?,right,up|down|left
00006296,right/circle_yellow_116.png,What direction does the circle move in the frame?,right,up|down|left
00006297,right/circle_yellow_125.png,What direction does the circle move in the frame?,right,up|down|left
00006298,right/circle_yellow_134.png,What direction does the circle move in the frame?,right,up|down|left
00006299,right/circle_yellow_143.png,What direction does the circle move in the frame?,right,up|down|left
00006300,right/circle_yellow_147.png,What direction does the circle move in the frame?,right,up|down|left
00006301,right/cross_blue_002.png,What direction does the circle move in the frame?,right,up|down|left
00006302,right/cross_blue_011.png,What direction does the circle move in the frame?,right,up|down|left
00006303,right/cross_blue_013.png,What direction does the circle move in the frame?,right,up|down|left
00006304,right/cross_blue_024.png,What direction does the circle move in the frame?,right,up|down|left
00006305,right/cross_blue_029.png,What direction does the circle move in the frame?,right,up|down|left
00006306,right/cross_blue_034.png,What direction does the circle move in the frame?,right,up|down|left
00006307,right/cross_blue_040.png,What direction does the circle move in the frame?,right,up|down|left
00006308,right/cross_blue_044.png,What direction does the circle move in the frame?,right,up|down|left
00006309,right/cross_blue_046.png,What direction does the circle move in the frame?,right,up|down|left
00006310,right/cross_blue_047.png,What direction does the circle move in the frame?,right,up|down|left
00006311,right/cross_blue_051.png,What direction does the circle move in the frame?,right,up|down|left
00006312,right/cross_blue_054.png,What direction does the circle move in the frame?,right,up|down|left
00006313,right/cross_blue_056.png,What direction does the circle move in the frame?,right,up|down|left
00006314,right/cross_blue_061.png,What direction does the circle move in the frame?,right,up|down|left
00006315,right/cross_blue_066.png,What direction does the circle move in the frame?,right,up|down|left
00006316,right/cross_blue_072.png,What direction does the circle move in the frame?,right,up|down|left
00006317,right/cross_blue_076.png,What direction does the circle move in the frame?,right,up|down|left
00006318,right/cross_blue_078.png,What direction does the circle move in the frame?,right,up|down|left
00006319,right/cross_blue_083.png,What direction does the circle move in the frame?,right,up|down|left
00006320,right/cross_blue_098.png,What direction does the circle move in the frame?,right,up|down|left
00006321,right/cross_blue_111.png,What direction does the circle move in the frame?,right,up|down|left
00006322,right/cross_blue_123.png,What direction does the circle move in the frame?,right,up|down|left
